trip_distance,trip_duration,passenger_count,pickup_hour,is_weekend,traffic_condition,weather_condition,fare_amount,avg_speed_kmh,is_peak_hour,is_night_ride,fare_per_km,duration_per_km,distance_bucket,hour_period
10.49,19.38,4.0,14,0,Medium,Clear,36.5,32.48,0,0,3.4795,1.8475,1,2
5.9,12.35,1.0,3,0,Low,Rainy,21.6,28.66,0,1,3.661,2.0932,1,0
0.62,3.56,1.0,23,0,Very High,Clear,10.35,10.45,0,1,16.6935,5.7419,0,3
1.71,10.58,1.0,0,1,High,Clear,13.35,9.7,0,1,7.807,6.1871,0,0
14.66,34.34,5.0,23,0,High,Clear,68.02,25.61,0,1,4.6398,2.3424,1,3
10.33,13.2,1.0,16,0,Low,Clear,26.8,46.95,0,0,2.5944,1.2778,1,2
18.01,32.51,4.0,10,0,Medium,Clear,58.62,33.24,0,0,3.2549,1.8051,2,1
1.0,2.71,1.0,16,0,Medium,Foggy,6.65,22.14,0,0,6.65,2.71,0,2
1.88,4.46,1.0,0,1,Medium,Clear,11.32,25.29,0,1,6.0213,2.3723,0,0
0.5,3.22,2.0,8,0,High,Clear,11.08,9.32,1,0,22.16,6.44,0,1
2.64,4.09,1.0,14,1,Medium,Cloudy,13.08,38.73,0,0,4.9545,1.5492,0,2
8.82,14.74,4.0,23,0,Medium,Rainy,35.09,35.9,0,1,3.9785,1.6712,1,3
1.56,5.3,1.0,0,0,High,Clear,12.5,17.66,0,1,8.0128,3.3974,0,0
6.94,11.92,2.0,1,0,Low,Clear,21.97,34.93,0,1,3.1657,1.7176,1,0
18.75,32.5,2.0,17,0,Low,Clear,49.72,34.62,1,0,2.6517,1.7333,2,2
3.09,6.15,1.0,17,0,Medium,Foggy,14.95,30.15,1,0,4.8382,1.9903,0,2
8.88,25.11,1.0,5,0,Very High,Clear,55.42,21.22,0,1,6.241,2.8277,1,0
1.67,5.69,1.0,19,0,Very High,Foggy,21.18,17.61,1,0,12.6826,3.4072,0,3
7.84,11.18,1.0,7,1,Low,Cloudy,23.66,42.08,1,0,3.0179,1.426,1,1
3.28,10.58,4.0,0,1,Low,Clear,12.72,18.6,0,1,3.878,3.2256,0,0
1.9,3.74,5.0,14,0,Medium,Clear,9.7,30.48,0,0,5.1053,1.9684,0,2
3.01,6.56,2.0,9,1,Medium,Clear,14.39,27.53,1,0,4.7807,2.1794,0,1
1.58,4.72,2.0,3,0,High,Cloudy,14.59,20.08,0,1,9.2342,2.9873,0,0
18.58,35.73,1.0,9,0,Medium,Cloudy,64.53,31.2,1,0,3.4731,1.923,2,1
4.05,9.72,1.0,10,0,Medium,Cloudy,18.43,25.0,0,0,4.5506,2.4,0,1
2.25,5.26,3.0,4,1,Medium,Clear,12.57,25.67,0,1,5.5867,2.3378,0,0
4.76,7.68,2.0,8,1,Low,Clear,17.22,37.19,1,0,3.6176,1.6134,0,1
3.09,4.65,2.0,4,1,High,Rainy,20.18,39.87,0,1,6.5307,1.5049,0,0
10.91,20.95,3.0,10,1,Medium,Foggy,38.71,31.25,0,0,3.5481,1.9203,1,1
4.61,4.67,1.0,3,1,Low,Cloudy,15.29,59.23,0,1,3.3167,1.013,0,0
15.79,30.61,3.0,9,0,Medium,Clear,55.22,30.95,1,0,3.4972,1.9386,2,1
6.68,20.07,1.0,6,0,Very High,Clear,39.72,19.97,0,0,5.9461,3.0045,1,1
1.37,3.42,3.0,0,0,Medium,Clear,10.54,24.04,0,1,7.6934,2.4964,0,0
9.39,27.87,1.0,5,0,Very High,Rainy,66.91,20.22,0,1,7.1257,2.9681,1,0
5.76,13.64,1.0,7,0,High,Cloudy,30.51,25.34,1,0,5.2969,2.3681,1,1
8.41,23.48,1.0,16,0,Very High,Cloudy,48.28,21.49,0,0,5.7408,2.7919,1,2
17.64,36.62,2.0,23,0,Medium,Clear,69.16,28.9,0,1,3.9206,2.076,2,3
4.64,7.26,2.0,6,0,Low,Clear,14.92,38.35,0,0,3.2155,1.5647,0,1
11.11,20.98,1.0,8,0,High,Clear,50.28,31.77,1,0,4.5257,1.8884,1,1
5.36,12.46,1.0,10,0,Medium,Clear,21.03,25.81,0,0,3.9235,2.3246,1,1
7.4,10.21,1.0,18,1,Medium,Rainy,29.82,43.49,1,0,4.0297,1.3797,1,3
3.15,7.89,1.0,1,1,Very High,Foggy,26.21,23.95,0,1,8.3206,2.5048,0,0
8.81,15.91,1.0,10,1,Medium,Rainy,32.18,33.22,0,0,3.6527,1.8059,1,1
0.5,1.52,1.0,2,0,Low,Rainy,6.57,19.74,0,1,13.14,3.04,0,0
3.16,3.41,1.0,16,0,Low,Cloudy,9.98,55.6,0,0,3.1582,1.0791,0,2
7.81,13.01,1.0,9,0,Medium,Cloudy,26.7,36.02,1,0,3.4187,1.6658,1,1
0.5,2.62,1.0,2,0,High,Clear,7.6,11.45,0,1,15.2,5.24,0,0
0.5,6.43,1.0,21,0,High,Clear,7.95,4.67,0,0,15.9,12.86,0,3
4.78,14.7,6.0,2,0,Very High,Cloudy,37.32,19.51,0,1,7.8075,3.0753,0,0
3.24,3.03,1.0,20,0,Low,Rainy,10.93,64.16,1,0,3.3735,0.9352,0,3
4.61,10.39,2.0,6,0,Medium,Clear,17.66,26.62,0,0,3.8308,2.2538,0,1
2.44,7.15,1.0,1,1,Low,Clear,13.22,20.48,0,1,5.418,2.9303,0,0
1.44,4.29,3.0,0,0,Low,Foggy,8.82,20.14,0,1,6.125,2.9792,0,0
9.35,14.44,4.0,6,1,Medium,Cloudy,31.55,38.85,0,0,3.3743,1.5444,1,1
5.78,9.73,1.0,19,0,Low,Snowy,21.9,35.64,1,0,3.7889,1.6834,1,3
1.79,2.44,3.0,10,1,Medium,Rainy,10.38,44.02,0,0,5.7989,1.3631,0,1
3.08,4.73,1.0,22,0,Low,Cloudy,11.59,39.07,0,1,3.763,1.5357,0,3
7.17,12.7,1.0,5,1,Medium,Clear,26.42,33.87,0,1,3.6848,1.7713,1,0
0.6,3.2,1.0,22,1,Very High,Clear,11.96,11.25,0,1,19.9333,5.3333,0,3
1.28,2.27,1.0,3,0,High,Clear,12.59,33.83,0,1,9.8359,1.7734,0,0
0.61,4.25,1.0,18,0,High,Cloudy,11.79,8.61,1,0,19.3279,6.9672,0,3
13.38,31.1,1.0,20,0,High,Clear,61.25,25.81,1,0,4.5777,2.3244,1,3
11.17,20.5,1.0,18,1,Medium,Rainy,45.91,32.69,1,0,4.1101,1.8353,1,3
11.2,27.18,2.0,13,0,High,Cloudy,50.74,24.72,0,0,4.5304,2.4268,1,2
10.08,24.15,1.0,2,0,High,Clear,43.58,25.04,0,1,4.3234,2.3958,1,0
8.85,14.48,1.0,3,0,Low,Rainy,28.54,36.67,0,1,3.2249,1.6362,1,0
5.19,11.8,1.0,7,0,High,Clear,28.38,26.39,1,0,5.4682,2.2736,1,1
8.22,18.08,1.0,17,0,Medium,Clear,31.28,27.28,1,0,3.8054,2.1995,1,2
0.5,2.73,1.0,3,1,Low,Clear,5.53,10.99,0,1,11.06,5.46,0,0
7.77,14.54,1.0,10,0,Medium,Clear,28.48,32.06,0,0,3.6654,1.8713,1,1
12.04,29.64,1.0,15,1,High,Rainy,60.52,24.37,0,0,5.0266,2.4618,1,2
5.55,9.88,1.0,2,0,Medium,Cloudy,24.23,33.7,0,1,4.3658,1.7802,1,0
3.54,6.45,4.0,6,0,Low,Cloudy,11.79,32.93,0,0,3.3305,1.822,0,1
2.6,6.53,1.0,1,0,Medium,Cloudy,13.93,23.89,0,1,5.3577,2.5115,0,0
8.24,15.95,1.0,0,1,Medium,Cloudy,32.28,31.0,0,1,3.9175,1.9357,1,0
9.44,25.26,1.0,0,0,Very High,Cloudy,58.82,22.42,0,1,6.2309,2.6758,1,0
16.38,35.7,6.0,5,0,High,Rainy,82.08,27.53,0,1,5.011,2.1795,2,0
3.35,8.38,2.0,18,0,High,Clear,20.59,23.99,1,0,6.1463,2.5015,0,3
11.75,16.18,1.0,6,0,Low,Clear,32.14,43.57,0,0,2.7353,1.377,1,1
6.59,14.46,1.0,23,1,Medium,Rainy,28.65,27.34,0,1,4.3475,2.1942,1,3
17.15,29.14,1.0,4,0,Medium,Clear,56.96,35.31,0,1,3.3213,1.6991,2,0
6.0,13.88,1.0,20,0,Medium,Cloudy,26.73,25.94,1,0,4.455,2.3133,1,3
5.83,8.85,2.0,17,0,Low,Rainy,17.11,39.53,1,0,2.9348,1.518,1,2
6.9,11.23,2.0,23,0,Medium,Rainy,27.61,36.87,0,1,4.0014,1.6275,1,3
11.07,19.85,1.0,12,0,Medium,Clear,34.81,33.46,0,0,3.1445,1.7931,1,2
0.61,1.88,3.0,9,0,Low,Clear,5.53,19.47,1,0,9.0656,3.082,0,1
0.5,1.0,2.0,8,0,Medium,Clear,7.37,30.0,1,0,14.74,2.0,0,1
6.04,10.68,1.0,0,0,Medium,Clear,25.82,33.93,0,1,4.2748,1.7682,1,0
7.63,17.68,2.0,0,0,High,Clear,37.53,25.89,0,1,4.9187,2.3172,1,0
5.27,13.69,1.0,6,0,High,Clear,26.77,23.1,0,0,5.0797,2.5977,1,1
0.79,2.38,1.0,3,0,High,Rainy,9.15,19.92,0,1,11.5823,3.0127,0,0
11.69,16.76,2.0,22,0,Low,Clear,30.51,41.85,0,1,2.6099,1.4337,1,3
11.0,21.1,3.0,20,1,Medium,Cloudy,39.49,31.28,1,0,3.59,1.9182,1,3
2.99,5.94,1.0,11,0,Medium,Cloudy,13.54,30.2,0,0,4.5284,1.9866,0,1
2.93,7.85,3.0,15,0,Very High,Rainy,22.45,22.39,0,0,7.6621,2.6792,0,2
14.55,34.06,1.0,13,0,High,Clear,62.54,25.63,0,0,4.2983,2.3409,1,2
0.6,1.0,1.0,22,0,Medium,Clear,7.94,36.0,0,1,13.2333,1.6667,0,3
17.04,27.43,4.0,9,1,Low,Foggy,48.03,37.27,1,0,2.8187,1.6097,2,1
2.37,5.54,1.0,13,0,Medium,Rainy,13.79,25.67,0,0,5.8186,2.3376,0,2
7.19,16.48,2.0,6,0,Medium,Cloudy,28.89,26.18,0,0,4.0181,2.2921,1,1
9.07,18.15,1.0,1,1,Medium,Clear,34.68,29.98,0,1,3.8236,2.0011,1,0
4.28,4.22,3.0,23,1,Medium,Clear,16.61,60.85,0,1,3.8808,0.986,0,3
9.36,10.51,1.0,17,0,Low,Clear,24.55,53.43,1,0,2.6229,1.1229,1,2
3.37,4.58,1.0,15,1,Low,Clear,10.64,44.15,0,0,3.1573,1.3591,0,2
2.6,3.72,4.0,8,0,Medium,Clear,11.2,41.94,1,0,4.3077,1.4308,0,1
11.12,23.21,1.0,8,0,Medium,Rainy,46.2,28.75,1,0,4.1547,2.0872,1,1
8.28,21.82,1.0,7,0,High,Rainy,46.59,22.77,1,0,5.6268,2.6353,1,1
3.51,6.46,2.0,23,0,Low,Clear,13.87,32.6,0,1,3.9516,1.8405,0,3
0.5,2.22,1.0,19,1,Medium,Snowy,8.79,13.51,1,0,17.58,4.44,0,3
0.5,1.0,1.0,15,0,High,Rainy,6.66,30.0,0,0,13.32,2.0,0,2
6.46,14.91,1.0,19,0,Medium,Clear,26.54,26.0,1,0,4.1084,2.308,1,3
11.48,24.03,2.0,17,0,Medium,Clear,40.13,28.66,1,0,3.4956,2.0932,1,2
6.17,8.81,1.0,3,0,Medium,Clear,23.21,42.02,0,1,3.7618,1.4279,1,0
14.7,28.5,2.0,15,0,Medium,Rainy,54.89,30.95,0,0,3.734,1.9388,1,2
0.5,1.0,2.0,3,0,Low,Clear,3.0,30.0,0,1,6.0,2.0,0,0
3.66,9.19,1.0,5,0,Low,Clear,10.84,23.9,0,1,2.9617,2.5109,0,0
2.16,1.29,1.0,2,0,Low,Clear,7.8,100.47,0,1,3.6111,0.5972,0,0
4.74,11.21,1.0,17,0,High,Rainy,30.91,25.37,1,0,6.5211,2.365,0,2
0.6,1.5,1.0,14,0,Medium,Clear,8.39,24.0,0,0,13.9833,2.5,0,2
2.02,8.99,2.0,17,0,High,Clear,19.44,13.48,1,0,9.6238,4.4505,0,2
4.44,7.05,2.0,22,0,High,Clear,21.71,37.79,0,1,4.8896,1.5878,0,3
6.46,12.09,1.0,5,1,Medium,Cloudy,26.13,32.06,0,1,4.0449,1.8715,1,0
0.5,1.18,3.0,20,0,Low,Clear,3.68,25.42,1,0,7.36,2.36,0,3
11.03,19.06,3.0,23,0,Medium,Clear,38.28,34.72,0,1,3.4705,1.728,1,3
18.67,10.58,6.0,14,0,Low,Clear,46.23,105.88,0,0,2.4762,0.5667,2,2
1.2,1.45,1.0,11,0,Medium,Clear,9.15,49.66,0,0,7.625,1.2083,0,1
0.81,1.0,4.0,4,0,Low,Clear,4.67,48.6,0,1,5.7654,1.2346,0,0
4.42,8.68,1.0,6,0,Medium,Clear,15.8,30.55,0,0,3.5747,1.9638,0,1
6.25,12.79,1.0,14,0,Low,Foggy,22.87,29.32,0,0,3.6592,2.0464,1,2
6.0,15.02,1.0,6,0,High,Rainy,30.83,23.97,0,0,5.1383,2.5033,1,1
1.22,3.58,2.0,12,0,Low,Clear,7.52,20.45,0,0,6.1639,2.9344,0,2
0.5,1.0,1.0,2,0,Low,Cloudy,3.54,30.0,0,1,7.08,2.0,0,0
13.29,22.84,4.0,22,0,Medium,Foggy,49.0,34.91,0,1,3.687,1.7186,1,3
0.73,3.46,1.0,12,0,High,Cloudy,8.14,12.66,0,0,11.1507,4.7397,0,2
8.04,16.71,4.0,2,0,High,Rainy,41.38,28.87,0,1,5.1468,2.0784,1,0
19.68,25.47,1.0,1,1,Low,Rainy,55.0,46.36,0,1,2.7947,1.2942,2,0
1.87,3.94,2.0,22,0,Low,Foggy,8.48,28.48,0,1,4.5348,2.107,0,3
8.76,18.86,1.0,3,1,High,Clear,38.93,27.87,0,1,4.4441,2.153,1,0
0.66,1.0,1.0,16,0,Medium,Clear,4.67,39.6,0,0,7.0758,1.5152,0,2
7.41,12.5,2.0,5,0,Low,Clear,20.61,35.57,0,1,2.7814,1.6869,1,0
1.43,1.0,1.0,10,0,Medium,Clear,7.29,85.8,0,0,5.0979,0.6993,0,1
10.65,21.56,1.0,5,1,High,Cloudy,48.69,29.64,0,1,4.5718,2.0244,1,0
2.87,6.74,2.0,21,0,Low,Clear,11.9,25.55,0,0,4.1463,2.3484,0,3
4.98,7.35,1.0,1,0,Low,Clear,15.15,40.65,0,1,3.0422,1.4759,0,0
7.32,16.24,1.0,16,0,Medium,Rainy,30.23,27.04,0,0,4.1298,2.2186,1,2
1.5,4.74,1.0,2,0,High,Clear,11.56,18.99,0,1,7.7067,3.16,0,0
10.83,17.56,1.0,11,0,Low,Cloudy,28.47,37.0,0,0,2.6288,1.6214,1,1
2.88,7.02,2.0,13,1,High,Rainy,16.51,24.62,0,0,5.7326,2.4375,0,2
8.69,20.53,1.0,1,0,High,Clear,43.0,25.4,0,1,4.9482,2.3625,1,0
1.38,4.86,2.0,21,0,Medium,Clear,7.45,17.04,0,0,5.3986,3.5217,0,3
9.32,15.61,2.0,21,1,Low,Rainy,26.93,35.82,0,0,2.8895,1.6749,1,3
1.1,1.96,2.0,4,1,Very High,Clear,13.02,33.67,0,1,11.8364,1.7818,0,0
4.43,9.29,4.0,9,0,Medium,Rainy,21.16,28.61,1,0,4.7765,2.0971,0,1
2.27,3.02,1.0,9,0,Medium,Rainy,15.19,45.1,1,0,6.6916,1.3304,0,1
11.04,30.84,1.0,20,0,Very High,Cloudy,71.17,21.48,1,0,6.4466,2.7935,1,3
2.43,6.79,1.0,8,1,High,Cloudy,16.88,21.47,1,0,6.9465,2.7942,0,1
17.08,30.76,1.0,20,1,Medium,Clear,58.53,33.32,1,0,3.4268,1.8009,2,3
17.79,33.65,1.0,12,1,Medium,Rainy,63.81,31.72,0,0,3.5868,1.8915,2,2
1.75,3.39,3.0,9,0,Low,Clear,8.41,30.97,1,0,4.8057,1.9371,0,1
7.61,21.01,3.0,5,0,Very High,Cloudy,49.85,21.73,0,1,6.5506,2.7608,1,0
0.73,3.14,1.0,10,0,High,Clear,7.78,13.95,0,0,10.6575,4.3014,0,1
3.97,6.56,1.0,3,0,Medium,Clear,18.35,36.31,0,1,4.6222,1.6524,0,0
10.0,25.14,1.0,13,1,High,Foggy,50.36,23.87,0,0,5.036,2.514,1,2
8.62,20.3,4.0,16,0,High,Rainy,44.92,25.48,0,0,5.2111,2.355,1,2
7.84,12.11,4.0,19,0,Low,Clear,22.91,38.84,1,0,2.9222,1.5446,1,3
2.66,3.19,1.0,1,1,Medium,Clear,11.62,50.03,0,1,4.3684,1.1992,0,0
3.8,6.66,2.0,9,0,Medium,Cloudy,17.6,34.23,1,0,4.6316,1.7526,0,1
0.87,2.41,1.0,2,0,High,Rainy,9.92,21.66,0,1,11.4023,2.7701,0,0
10.16,17.29,1.0,6,1,Low,Cloudy,28.59,35.26,0,0,2.814,1.7018,1,1
5.61,12.4,1.0,6,1,High,Cloudy,26.82,27.15,0,0,4.7807,2.2103,1,1
9.87,20.55,2.0,0,1,Medium,Rainy,39.22,28.82,0,1,3.9737,2.0821,1,0
2.29,1.92,1.0,7,0,Low,Clear,10.9,71.56,1,0,4.7598,0.8384,0,1
3.14,5.38,1.0,22,0,Low,Rainy,12.9,35.02,0,1,4.1083,1.7134,0,3
3.25,6.54,1.0,0,0,High,Clear,17.92,29.82,0,1,5.5138,2.0123,0,0
0.5,3.84,1.0,7,0,Low,Clear,8.12,7.81,1,0,16.24,7.68,0,1
3.34,8.99,2.0,13,0,Medium,Rainy,17.83,22.29,0,0,5.3383,2.6916,0,2
13.01,24.97,1.0,13,1,Medium,Rainy,46.26,31.26,0,0,3.5557,1.9193,1,2
5.84,7.92,1.0,7,0,Medium,Cloudy,23.09,44.24,1,0,3.9538,1.3562,1,1
4.86,9.87,1.0,18,1,Medium,Rainy,24.55,29.54,1,0,5.0514,2.0309,0,3
0.5,1.17,1.0,9,1,Low,Foggy,6.19,25.64,1,0,12.38,2.34,0,1
16.91,33.42,1.0,6,0,Medium,Snowy,67.41,30.36,0,0,3.9864,1.9763,2,1
0.5,1.0,1.0,12,1,Medium,Clear,4.32,30.0,0,0,8.64,2.0,0,2
5.37,8.91,4.0,20,1,Low,Rainy,18.55,36.16,1,0,3.4544,1.6592,1,3
3.35,5.98,2.0,14,1,High,Cloudy,18.19,33.61,0,0,5.4299,1.7851,0,2
0.5,1.0,1.0,13,0,Low,Cloudy,4.77,30.0,0,0,9.54,2.0,0,2
6.97,11.42,1.0,10,0,Medium,Clear,22.59,36.62,0,0,3.241,1.6385,1,1
6.37,10.88,1.0,1,0,Medium,Clear,24.6,35.13,0,1,3.8619,1.708,1,0
1.98,4.07,2.0,1,0,High,Clear,14.57,29.19,0,1,7.3586,2.0556,0,0
4.48,15.25,5.0,11,0,Very High,Clear,35.3,17.63,0,0,7.8795,3.404,0,1
8.45,12.03,3.0,14,0,Low,Clear,22.76,42.14,0,0,2.6935,1.4237,1,2
10.39,10.58,1.0,16,0,Medium,Foggy,36.32,58.92,0,0,3.4957,1.0183,1,2
0.5,3.05,1.0,13,1,Very High,Clear,7.73,9.84,0,0,15.46,6.1,0,2
1.44,4.34,1.0,7,0,Medium,Snowy,12.27,19.91,1,0,8.5208,3.0139,0,1
2.13,5.93,1.0,23,0,Low,Cloudy,9.58,21.55,0,1,4.4977,2.784,0,3
2.45,4.98,1.0,16,1,Medium,Clear,9.79,29.52,0,0,3.9959,2.0327,0,2
0.5,1.47,1.0,4,1,High,Rainy,9.56,20.41,0,1,19.12,2.94,0,0
1.05,1.03,1.0,11,1,High,Rainy,8.51,61.17,0,0,8.1048,0.981,0,1
3.03,6.86,3.0,17,1,High,Foggy,22.72,26.5,1,0,7.4983,2.264,0,2
0.98,1.0,1.0,4,0,Low,Clear,6.8,58.8,0,1,6.9388,1.0204,0,0
0.91,1.81,1.0,5,0,Very High,Clear,14.03,30.17,0,1,15.4176,1.989,0,0
10.17,16.53,2.0,8,1,Low,Rainy,32.18,36.91,1,0,3.1642,1.6254,1,1
15.42,23.3,2.0,14,0,Low,Clear,37.53,39.71,0,0,2.4339,1.511,2,2
2.38,7.16,1.0,9,1,Very High,Foggy,21.97,19.94,1,0,9.2311,3.0084,0,1
0.5,1.0,4.0,16,0,High,Clear,5.66,30.0,0,0,11.32,2.0,0,2
2.02,4.3,1.0,18,1,High,Clear,15.85,28.19,1,0,7.8465,2.1287,0,3
0.5,1.0,1.0,11,0,Low,Clear,3.39,30.0,0,0,6.78,2.0,0,1
0.87,4.87,1.0,8,0,High,Cloudy,13.43,10.72,1,0,15.4368,5.5977,0,1
4.52,4.87,1.0,14,0,Medium,Clear,17.11,55.69,0,0,3.7854,1.0774,0,2
2.09,5.76,2.0,13,1,High,Clear,11.86,21.77,0,0,5.6746,2.756,0,2
5.8,18.71,1.0,0,0,Very High,Snowy,46.53,18.6,0,1,8.0224,3.2259,1,0
2.34,10.58,1.0,16,1,Low,Foggy,8.76,13.27,0,0,3.7436,4.5214,0,2
6.69,11.04,2.0,20,1,Medium,Cloudy,27.11,36.36,1,0,4.0523,1.6502,1,3
3.5,5.79,1.0,21,0,Low,Rainy,10.29,36.27,0,0,2.94,1.6543,0,3
3.84,3.9,1.0,12,0,Low,Cloudy,11.63,59.08,0,0,3.0286,1.0156,0,2
4.25,8.03,1.0,7,0,Medium,Rainy,21.16,31.76,1,0,4.9788,1.8894,0,1
10.4,22.06,3.0,12,1,Medium,Foggy,39.62,28.29,0,0,3.8096,2.1212,1,2
4.81,10.61,2.0,15,1,Low,Cloudy,14.17,27.2,0,0,2.9459,2.2058,0,2
15.54,29.65,1.0,1,0,Medium,Clear,53.03,31.45,0,1,3.4125,1.908,2,0
3.28,4.3,4.0,17,0,Low,Rainy,14.59,45.77,1,0,4.4482,1.311,0,2
6.58,6.24,4.0,2,0,Low,Cloudy,18.46,63.27,0,1,2.8055,0.9483,1,0
0.8,10.58,1.0,12,0,High,Foggy,6.62,4.54,0,0,8.275,13.225,0,2
1.79,4.61,1.0,18,0,Low,Foggy,8.89,23.3,1,0,4.9665,2.5754,0,3
4.27,7.2,3.0,12,0,High,Clear,20.74,35.58,0,0,4.8571,1.6862,0,2
1.85,3.89,1.0,18,0,High,Clear,15.42,28.53,1,0,8.3351,2.1027,0,3
16.74,29.76,2.0,3,0,Medium,Cloudy,59.66,33.75,0,1,3.5639,1.7778,2,0
1.38,5.66,1.0,18,0,Low,Clear,8.58,14.63,1,0,6.2174,4.1014,0,3
4.87,12.12,2.0,17,0,High,Cloudy,26.74,24.11,1,0,5.4908,2.4887,0,2
7.45,15.67,1.0,5,0,Medium,Clear,28.47,28.53,0,1,3.8215,2.1034,1,0
9.42,14.72,2.0,18,0,Low,Rainy,28.96,38.4,1,0,3.0743,1.5626,1,3
3.86,8.76,2.0,3,0,Medium,Foggy,18.16,26.44,0,1,4.7047,2.2694,0,0
16.27,26.57,3.0,3,0,Low,Clear,43.15,36.74,0,1,2.6521,1.6331,2,0
6.72,10.58,2.0,23,0,Medium,Cloudy,27.75,38.11,0,1,4.1295,1.5744,1,3
4.63,7.62,4.0,6,1,Medium,Cloudy,17.88,36.46,0,0,3.8618,1.6458,0,1
0.56,1.0,4.0,6,0,Medium,Rainy,5.54,33.6,0,0,9.8929,1.7857,0,1
5.0,15.14,1.0,22,0,High,Cloudy,30.2,19.82,0,1,6.04,3.028,0,3
13.75,10.58,1.0,15,0,Very High,Clear,78.65,77.98,0,0,5.72,0.7695,1,2
7.63,9.86,2.0,15,0,Medium,Clear,26.35,46.43,0,0,3.4535,1.2923,1,2
14.28,10.58,4.0,4,1,Medium,Clear,52.23,80.98,0,1,3.6576,0.7409,1,0
5.45,13.5,1.0,14,0,High,Foggy,27.76,24.22,0,0,5.0936,2.4771,1,2
1.01,5.24,2.0,22,0,Medium,Cloudy,11.3,11.56,0,1,11.1881,5.1881,0,3
0.5,1.0,1.0,3,0,Medium,Clear,9.33,30.0,0,1,18.66,2.0,0,0
2.89,10.58,1.0,23,0,High,Clear,19.0,16.39,0,1,6.5744,3.6609,0,3
9.58,21.47,2.0,12,0,High,Cloudy,45.06,26.77,0,0,4.7035,2.2411,1,2
12.5,21.04,2.0,18,0,Medium,Rainy,48.54,35.65,1,0,3.8832,1.6832,1,3
2.81,6.91,2.0,6,0,Low,Rainy,11.95,24.4,0,0,4.2527,2.4591,0,1
5.48,8.35,4.0,11,0,Medium,Clear,19.21,39.38,0,0,3.5055,1.5237,1,1
4.37,10.14,1.0,8,0,Medium,Clear,20.06,25.86,1,0,4.5904,2.3204,0,1
4.23,4.74,1.0,16,1,Medium,Clear,15.48,53.54,0,0,3.6596,1.1206,0,2
2.1,2.96,4.0,1,0,Medium,Rainy,12.85,42.57,0,1,6.119,1.4095,0,0
1.17,3.34,1.0,15,0,Medium,Rainy,6.83,21.02,0,0,5.8376,2.8547,0,2
1.75,4.71,1.0,6,0,Medium,Clear,9.73,22.29,0,0,5.56,2.6914,0,1
0.5,1.62,2.0,17,0,Low,Clear,5.67,18.52,1,0,11.34,3.24,0,2
1.77,7.02,4.0,6,0,Very High,Clear,14.8,15.13,0,0,8.3616,3.9661,0,1
0.5,1.0,2.0,0,0,High,Cloudy,9.55,30.0,0,1,19.1,2.0,0,0
7.89,21.13,3.0,2,0,High,Cloudy,39.75,22.4,0,1,5.038,2.6781,1,0
3.04,6.41,1.0,20,0,Medium,Snowy,18.0,28.46,1,0,5.9211,2.1086,0,3
1.72,4.73,4.0,21,0,High,Clear,10.76,21.82,0,0,6.2558,2.75,0,3
3.4,7.36,2.0,14,1,Medium,Clear,16.87,27.72,0,0,4.9618,2.1647,0,2
3.54,4.64,1.0,2,1,Medium,Clear,14.08,45.78,0,1,3.9774,1.3107,0,0
0.5,10.58,1.0,23,0,Low,Clear,5.07,2.84,0,1,10.14,21.16,0,3
14.62,26.33,2.0,12,1,Medium,Rainy,54.91,33.32,0,0,3.7558,1.801,1,2
0.5,2.45,1.0,3,0,Very High,Clear,11.47,12.24,0,1,22.94,4.9,0,0
17.81,32.8,1.0,21,1,Medium,Cloudy,58.44,32.58,0,0,3.2813,1.8417,2,3
6.13,11.35,1.0,7,0,Medium,Clear,25.19,32.41,1,0,4.1093,1.8515,1,1
6.28,17.44,2.0,21,0,High,Clear,30.47,21.61,0,0,4.8519,2.7771,1,3
8.49,13.94,1.0,3,1,Low,Rainy,29.67,36.54,0,1,3.4947,1.6419,1,0
3.92,6.19,1.0,17,0,High,Rainy,23.48,38.0,1,0,5.9898,1.5791,0,2
8.34,12.83,4.0,6,0,Low,Clear,24.03,39.0,0,0,2.8813,1.5384,1,1
0.5,1.0,2.0,10,0,High,Cloudy,7.04,30.0,0,0,14.08,2.0,0,1
0.5,1.0,1.0,3,1,Low,Cloudy,6.45,30.0,0,1,12.9,2.0,0,0
4.89,7.34,1.0,12,1,Low,Rainy,15.35,39.97,0,0,3.1391,1.501,0,2
6.38,17.09,1.0,8,0,High,Cloudy,34.52,22.4,1,0,5.4107,2.6787,1,1
0.88,2.92,1.0,22,0,Very High,Clear,13.81,18.08,0,1,15.6932,3.3182,0,3
13.84,21.34,1.0,20,1,Low,Clear,37.51,38.91,1,0,2.7103,1.5419,1,3
1.89,3.1,1.0,18,0,Medium,Rainy,10.34,36.58,1,0,5.4709,1.6402,0,3
4.01,4.74,1.0,2,0,Low,Rainy,12.88,50.76,0,1,3.212,1.182,0,0
3.05,3.06,1.0,11,0,Low,Clear,8.9,59.8,0,0,2.918,1.0033,0,1
4.09,5.29,1.0,10,0,Low,Cloudy,12.71,46.39,0,0,3.1076,1.2934,0,1
1.3,3.43,5.0,19,0,Low,Clear,8.77,22.74,1,0,6.7462,2.6385,0,3
5.6,12.3,5.0,10,1,High,Rainy,30.45,27.32,0,0,5.4375,2.1964,1,1
